,0,1,ano,periodo,grupo,consulta,Fonte de Recurso,Dotação Inicial,Autorizado,Empenhado,Liquidado,Pago,Pago Exercício Anterior,A Pagar Exercício Anterior
1679,,,2011,Consolidado,Estado,Fonte de Recurso,01550000 - Recursos de Transferência Financeira LC 87/96,11792000.00,11792000.00,11113868.54,9346377.15,8909461.43,1618647.33,
1680,,,2011,Consolidado,Estado,Fonte de Recurso,01600000 - Recursos do FTI,370000000.00,583366733.41,558539255.78,498146944.58,473906162.56,31392807.15,
1681,,,2011,Consolidado,Estado,Fonte de Recurso,01700000 - Recursos do FMPES,65000000.00,65000000.00,62333209.82,27704271.03,27572724.17,526293.28,
1682,,,2011,Consolidado,Estado,Fonte de Recurso,02010000 - Recursos Diretamente Arrecadados,138817000.00,147083865.17,126579533.47,123086514.14,121689545.61,4419851.71,
1683,,,2011,Consolidado,Estado,Fonte de Recurso,02100000 - Acordos - Pepsi-Cola,3300000.00,3300000.00,0.00,0.00,0.00,0.00,
1684,,,2011,Consolidado,Estado,Fonte de Recurso,02110000 - Acordos - Recofarma,6000000.00,6000000.00,0.00,0.00,0.00,1024771.05,
1685,,,2011,Consolidado,Estado,Fonte de Recurso,02120000 - Acordos - Visteon,22000.00,22000.00,0.00,0.00,0.00,0.00,
1686,,,2011,Consolidado,Estado,Fonte de Recurso,02200000 - Transferências para Investimento em Desenvolvimento Social - AMBEV,5500000.00,5500000.00,0.00,0.00,0.00,0.00,
1687,,,2011,Consolidado,Estado,Fonte de Recurso,02300000 - Recursos do Sistema Único de Saúde - SUS,270000000.00,270000000.00,263428172.47,251235380.74,250737985.60,14676272.11,
1688,,,2011,Consolidado,Estado,Fonte de Recurso,02350000 - Transferência do SUS,132865000.00,132865000.00,94405977.18,85035120.57,84403791.75,7220665.13,
1689,,,2011,Consolidado,Estado,Fonte de Recurso,02400000 - Transferências do FNAS,220000.00,220000.00,0.00,0.00,0.00,0.00,
1690,,,2011,Consolidado,Estado,Fonte de Recurso,02500000 - Transferências do FNDE,35600000.00,35600000.00,33585988.01,18152872.16,18152872.16,10619024.61,
1691,,,2011,Consolidado,Estado,Fonte de Recurso,02710000 - Operações de Crédito Internas,456000000.00,456000000.00,129159111.36,109168453.48,107144384.55,0.00,
1692,,,2011,Consolidado,Estado,Fonte de Recurso,02750000 - Operações de Crédito Externas,117000000.00,117000000.00,79933413.67,78571695.71,78495372.62,11800982.32,
1693,,,2011,Consolidado,Estado,Fonte de Recurso,02800000 - Convênios,228680000.00,240508612.66,158766503.49,113906899.03,113607760.95,5968093.78,
1694,,,2011,Consolidado,Estado,Fonte de Recurso,02850000 - Outras Fontes,21571000.00,31215721.09,19348987.35,17501139.22,17273544.46,2118034.36,
1695,,,2011,Consolidado,Estado,Fonte de Recurso,02950000 - Transferências de Entidades Internacionais,50000.00,86805.46,28444.09,20173.62,20173.62,38981.40,
1696,,,2011,Consolidado,Estado,Fonte de Recurso,02960000 - Doações de Pessoas ou Instituições Privadas Nacionais,70000.00,70000.00,0.00,0.00,0.00,0.00,
1697,,,2011,Consolidado,Estado,Fonte de Recurso,02970000 - Doação p/ Programa Social de Desenv Humano,0.00,11798517.18,9487460.98,4999858.69,4548955.54,1451277.52,
1698,,,2011,Consolidado,Estado,Fonte de Recurso,03000000 - Recursos Ordinários,0.00,31540921.28,30656846.66,28723592.62,28659603.62,431572.25,
1699,,,2011,Consolidado,Estado,Fonte de Recurso,03150000 - Alienação de Bens,0.00,1233941.19,1230122.48,610788.60,610788.60,41000.00,
1700,,,2011,Consolidado,Estado,Fonte de Recurso,03160000 - Contribuição para o Desenvolvimento do Ensino Superior,0.00,3265627.08,14824.80,7024.80,7024.80,0.00,
1701,,,2011,Consolidado,Estado,Fonte de Recurso,"03170000 - Contribuição para Infraestrutura Básica, Econômica e Social",0.00,6132502.08,4918867.69,4110527.99,3943759.49,0.00,
1702,,,2011,Consolidado,Estado,Fonte de Recurso,03210000 - Cotaparte do Fundo de Participação dos Estados e do Distrito Federal,0.00,27481207.35,20011942.12,16868202.68,13795562.53,322250.98,
1703,,,2011,Consolidado,Estado,Fonte de Recurso,03270000 - Cotaparte da Contribuição do Salário-Educação,0.00,918673.56,916594.27,911677.79,911677.79,0.00,
1704,,,2011,Consolidado,Estado,Fonte de Recurso,03400000 - Indenização pela Utilização de Recursos Hídricos e Exploração de Recursos Minerais,0.00,1921775.35,1830448.37,1650770.95,1650770.95,136827.60,
1705,,,2011,Consolidado,Estado,Fonte de Recurso,03450000 - Recursos do Royalties sobre o Petróleo,0.00,25635964.40,25209611.00,23590613.84,22768901.84,192827.20,
1706,,,2011,Consolidado,Estado,Fonte de Recurso,03460000 - Recursos do FUNDEB,0.00,37643373.70,37544427.14,17904120.02,17580101.72,0.00,
1707,,,2011,Consolidado,Estado,Fonte de Recurso,03500000 - Outras Transferências de Recursos Federais,0.00,1938286.25,1725688.14,1562553.85,1557573.85,761297.05,
1708,,,2011,Consolidado,Estado,Fonte de Recurso,03550000 - Recursos de Transferência Financeira LC 87/96,0.00,989353.83,591113.73,527174.06,527174.06,0.00,
1709,,,2011,Consolidado,Estado,Fonte de Recurso,03600000 - Recursos do FTI,0.00,14644305.60,8214435.95,4369516.77,4123528.27,1517483.52,
1710,,,2011,Consolidado,Estado,Fonte de Recurso,03700000 - Recursos do FMPES,0.00,9520697.73,6698608.33,6656855.75,6654130.75,0.00,
1711,,,2011,Consolidado,Estado,Fonte de Recurso,04010000 - Recursos Diretamente Arrecadados,0.00,28016942.14,21796386.49,16473789.39,16310614.28,2747282.62,
1712,,,2011,Consolidado,Estado,Fonte de Recurso,04100000 - Acordos - Pepsi-Cola,0.00,11167594.53,9798202.88,9798202.88,9798202.88,0.00,
1713,,,2011,Consolidado,Estado,Fonte de Recurso,04110000 - Acordos - Recofarma,0.00,371000.00,370500.00,370500.00,370500.00,0.00,
1714,,,2011,Consolidado,Estado,Fonte de Recurso,04300000 - Recursos do Sistema Único de Saúde - SUS,0.00,12585475.30,8457268.33,6579030.17,6428949.29,6012604.62,
1715,,,2011,Consolidado,Estado,Fonte de Recurso,04350000 - Transferência do SUS,0.00,28297646.38,13647296.98,11458622.42,10307178.83,529735.63,
1716,,,2011,Consolidado,Estado,Fonte de Recurso,04400000 - Transferências do FNAS,0.00,293984.13,54040.00,54040.00,54040.00,0.00,
1717,,,2011,Consolidado,Estado,Fonte de Recurso,04500000 - Transferências do FNDE,0.00,29873842.70,21416895.94,18799103.35,18773836.73,2235279.20,
1718,,,2011,Consolidado,Estado,Fonte de Recurso,04710000 - Operações de Crédito Internas,0.00,3172247.46,3172247.46,3172247.46,3172247.46,2035428.22,
1719,,,2011,Consolidado,Estado,Fonte de Recurso,04750000 - Operações de Crédito Externas,0.00,3465211.16,2965592.32,2965592.32,2965592.32,0.00,
1720,,,2011,Consolidado,Estado,Fonte de Recurso,04800000 - Convênios,0.00,232973135.17,149695026.52,123147963.34,118167606.60,15643616.48,
1721,,,2011,Consolidado,Estado,Fonte de Recurso,04850000 - Outras Fontes,0.00,26281702.87,8559185.33,7792659.43,7726659.43,9848457.46,
1722,,,2011,Consolidado,Estado,Fonte de Recurso,04950000 - Transferências de Entidades Internacionais,0.00,191659.03,180606.07,16684.54,16684.54,0.00,
1723,,,2011,Consolidado,Estado,Fonte de Recurso,04960000 - Doações de Pessoas ou Instituições Privadas Nacionais,0.00,329844.62,199803.26,199803.26,199803.26,4320.00,
1724,,,2011,Consolidado,Estado,Fonte de Recurso,04970000 - Programa Social de Desenvolvimento Humano,0.00,8191015.30,4126243.29,4091188.29,3927188.29,59245.46,
1725,,,2011,Consolidado,Estado,Fonte de Recurso,,,,,,,,
1726,,,2011,Consolidado,Estado,Fonte de Recurso,Total:,9978916000.00,11428403140.63,10616815145.76,9973952477.14,9842847648.41,314830183.26,
1727,,,2011,Consolidado,Estado,Fonte de Recurso,01000000 - Recursos Ordinários,5512618000.0,5946781032.76,5940859829.8,5725703491.16,5669040352.02,73007122.06,
1728,,,2011,Consolidado,Estado,Fonte de Recurso,01150000 - Alienação de Bens,500000.0,500000.0,0.0,0.0,0.0,0.0,
1729,,,2011,Consolidado,Estado,Fonte de Recurso,01160000 - Contribuição para o Desenvolvimento do Ensino Superior,157500000.0,157500000.0,151988702.36,149320767.75,147794035.2,1110211.59,
1730,,,2011,Consolidado,Estado,Fonte de Recurso,"01170000 - Contribuição para Infraestrutura Básica, Econômica e Social",52500000.0,52500000.0,44901636.14,35682534.61,34100465.02,1661701.78,
1731,,,2011,Consolidado,Estado,Fonte de Recurso,01210000 - Cotaparte do Fundo de Participação dos Estados e do Distrito Federal,1280000000.0,1341072553.93,1317951161.51,1290559103.49,1285421793.16,41432222.97,
1732,,,2011,Consolidado,Estado,Fonte de Recurso,01270000 - Cotaparte da Contribuição do Salário-Educação,38000000.0,38000000.0,37196402.55,30605582.43,30001283.07,675039.91,
1733,,,2011,Consolidado,Estado,Fonte de Recurso,01300000 - Cotaparte da Contribuição de Intervenção do Domínio Econômico,34100000.0,35106691.27,32576923.35,32120038.63,31768314.03,2574308.71,
1734,,,2011,Consolidado,Estado,Fonte de Recurso,01400000 - Indenização pela Utilização de Recursos Hídricos e Exploração de Recursos Minerais,7600000.0,8777140.6,5661616.13,5056377.34,5056377.34,584021.85,
1735,,,2011,Consolidado,Estado,Fonte de Recurso,01450000 - Recursos do Royalties sobre o Petróleo,166200000.0,229612216.11,203367377.88,191846303.28,182739089.21,15393431.63,
1736,,,2011,Consolidado,Estado,Fonte de Recurso,01460000 - Recursos do FUNDEB,830000000.0,893840000.0,893280530.57,818154251.52,804250992.64,39948664.48,
1737,,,2011,Consolidado,Estado,Fonte de Recurso,01500000 - Outras Transferências de Recursos Federais,37411000.0,59206320.8,58318213.71,45615480.24,45202509.52,3048528.24,
1738,,,2011,Consolidado,Estado,Fonte de Recurso,01550000 - Recursos de Transferência Financeira LC 87/96,11792000.0,11792000.0,11113868.54,9346377.15,8909461.43,1618647.33,
1739,,,2011,Consolidado,Estado,Fonte de Recurso,01600000 - Recursos do FTI,370000000.0,583366733.41,558539255.78,498146944.58,473906162.56,31392807.15,
1740,,,2011,Consolidado,Estado,Fonte de Recurso,01700000 - Recursos do FMPES,65000000.0,65000000.0,62333209.82,27704271.03,27572724.17,526293.28,
1741,,,2011,Consolidado,Estado,Fonte de Recurso,02010000 - Recursos Diretamente Arrecadados,138817000.0,147083865.17,126579533.47,123086514.14,121689545.61,4419851.71,
1742,,,2011,Consolidado,Estado,Fonte de Recurso,02100000 - Acordos - Pepsi-Cola,3300000.0,3300000.0,0.0,0.0,0.0,0.0,
1743,,,2011,Consolidado,Estado,Fonte de Recurso,02110000 - Acordos - Recofarma,6000000.0,6000000.0,0.0,0.0,0.0,1024771.05,
1744,,,2011,Consolidado,Estado,Fonte de Recurso,02120000 - Acordos - Visteon,22000.0,22000.0,0.0,0.0,0.0,0.0,
1745,,,2011,Consolidado,Estado,Fonte de Recurso,02200000 - Transferências para Investimento em Desenvolvimento Social - AMBEV,5500000.0,5500000.0,0.0,0.0,0.0,0.0,
1746,,,2011,Consolidado,Estado,Fonte de Recurso,02300000 - Recursos do Sistema Único de Saúde - SUS,270000000.0,270000000.0,263428172.47,251235380.74,250737985.6,14676272.11,
1747,,,2011,Consolidado,Estado,Fonte de Recurso,02350000 - Transferência do SUS,132865000.0,132865000.0,94405977.18,85035120.57,84403791.75,7220665.13,
1748,,,2011,Consolidado,Estado,Fonte de Recurso,02400000 - Transferências do FNAS,220000.0,220000.0,0.0,0.0,0.0,0.0,
1749,,,2011,Consolidado,Estado,Fonte de Recurso,02500000 - Transferências do FNDE,35600000.0,35600000.0,33585988.01,18152872.16,18152872.16,10619024.61,
1750,,,2011,Consolidado,Estado,Fonte de Recurso,02710000 - Operações de Crédito Internas,456000000.0,456000000.0,129159111.36,109168453.48,107144384.55,0.0,
1751,,,2011,Consolidado,Estado,Fonte de Recurso,02750000 - Operações de Crédito Externas,117000000.0,117000000.0,79933413.67,78571695.71,78495372.62,11800982.32,
1752,,,2011,Consolidado,Estado,Fonte de Recurso,02800000 - Convênios,228680000.0,240508612.66,158766503.49,113906899.03,113607760.95,5968093.78,
1753,,,2011,Consolidado,Estado,Fonte de Recurso,02850000 - Outras Fontes,21571000.0,31215721.09,19348987.35,17501139.22,17273544.46,2118034.36,
1754,,,2011,Consolidado,Estado,Fonte de Recurso,02950000 - Transferências de Entidades Internacionais,50000.0,86805.46,28444.09,20173.62,20173.62,38981.4,
1755,,,2011,Consolidado,Estado,Fonte de Recurso,02960000 - Doações de Pessoas ou Instituições Privadas Nacionais,70000.0,70000.0,0.0,0.0,0.0,0.0,
1756,,,2011,Consolidado,Estado,Fonte de Recurso,02970000 - Doação p/ Programa Social de Desenv Humano,0.0,11798517.18,9487460.98,4999858.69,4548955.54,1451277.52,
1757,,,2011,Consolidado,Estado,Fonte de Recurso,03000000 - Recursos Ordinários,0.0,31540921.28,30656846.66,28723592.62,28659603.62,431572.25,
1758,,,2011,Consolidado,Estado,Fonte de Recurso,03150000 - Alienação de Bens,0.0,1233941.19,1230122.48,610788.6,610788.6,41000.0,
1759,,,2011,Consolidado,Estado,Fonte de Recurso,03160000 - Contribuição para o Desenvolvimento do Ensino Superior,0.0,3265627.08,14824.8,7024.8,7024.8,0.0,
1760,,,2011,Consolidado,Estado,Fonte de Recurso,"03170000 - Contribuição para Infraestrutura Básica, Econômica e Social",0.0,6132502.08,4918867.69,4110527.99,3943759.49,0.0,
1761,,,2011,Consolidado,Estado,Fonte de Recurso,03210000 - Cotaparte do Fundo de Participação dos Estados e do Distrito Federal,0.0,27481207.35,20011942.12,16868202.68,13795562.53,322250.98,
1762,,,2011,Consolidado,Estado,Fonte de Recurso,03270000 - Cotaparte da Contribuição do Salário-Educação,0.0,918673.56,916594.27,911677.79,911677.79,0.0,
1763,,,2011,Consolidado,Estado,Fonte de Recurso,03400000 - Indenização pela Utilização de Recursos Hídricos e Exploração de Recursos Minerais,0.0,1921775.35,1830448.37,1650770.95,1650770.95,136827.6,
1764,,,2011,Consolidado,Estado,Fonte de Recurso,03450000 - Recursos do Royalties sobre o Petróleo,0.0,25635964.4,25209611.0,23590613.84,22768901.84,192827.2,
1765,,,2011,Consolidado,Estado,Fonte de Recurso,03460000 - Recursos do FUNDEB,0.0,37643373.7,37544427.14,17904120.02,17580101.72,0.0,
1766,,,2011,Consolidado,Estado,Fonte de Recurso,03500000 - Outras Transferências de Recursos Federais,0.0,1938286.25,1725688.14,1562553.85,1557573.85,761297.05,
1767,,,2011,Consolidado,Estado,Fonte de Recurso,03550000 - Recursos de Transferência Financeira LC 87/96,0.0,989353.83,591113.73,527174.06,527174.06,0.0,
1768,,,2011,Consolidado,Estado,Fonte de Recurso,03600000 - Recursos do FTI,0.0,14644305.6,8214435.95,4369516.77,4123528.27,1517483.52,
1769,,,2011,Consolidado,Estado,Fonte de Recurso,03700000 - Recursos do FMPES,0.0,9520697.73,6698608.33,6656855.75,6654130.75,0.0,
1770,,,2011,Consolidado,Estado,Fonte de Recurso,04010000 - Recursos Diretamente Arrecadados,0.0,28016942.14,21796386.49,16473789.39,16310614.28,2747282.62,
1771,,,2011,Consolidado,Estado,Fonte de Recurso,04100000 - Acordos - Pepsi-Cola,0.0,11167594.53,9798202.88,9798202.88,9798202.88,0.0,
1772,,,2011,Consolidado,Estado,Fonte de Recurso,04110000 - Acordos - Recofarma,0.0,371000.0,370500.0,370500.0,370500.0,0.0,
1773,,,2011,Consolidado,Estado,Fonte de Recurso,04300000 - Recursos do Sistema Único de Saúde - SUS,0.0,12585475.3,8457268.33,6579030.17,6428949.29,6012604.62,
1774,,,2011,Consolidado,Estado,Fonte de Recurso,04350000 - Transferência do SUS,0.0,28297646.38,13647296.98,11458622.42,10307178.83,529735.63,
1775,,,2011,Consolidado,Estado,Fonte de Recurso,04400000 - Transferências do FNAS,0.0,293984.13,54040.0,54040.0,54040.0,0.0,
1776,,,2011,Consolidado,Estado,Fonte de Recurso,04500000 - Transferências do FNDE,0.0,29873842.7,21416895.94,18799103.35,18773836.73,2235279.2,
1777,,,2011,Consolidado,Estado,Fonte de Recurso,04710000 - Operações de Crédito Internas,0.0,3172247.46,3172247.46,3172247.46,3172247.46,2035428.22,
1778,,,2011,Consolidado,Estado,Fonte de Recurso,04750000 - Operações de Crédito Externas,0.0,3465211.16,2965592.32,2965592.32,2965592.32,0.0,
1779,,,2011,Consolidado,Estado,Fonte de Recurso,04800000 - Convênios,0.0,232973135.17,149695026.52,123147963.34,118167606.6,15643616.48,
1780,,,2011,Consolidado,Estado,Fonte de Recurso,04850000 - Outras Fontes,0.0,26281702.87,8559185.33,7792659.43,7726659.43,9848457.46,
1781,,,2011,Consolidado,Estado,Fonte de Recurso,04950000 - Transferências de Entidades Internacionais,0.0,191659.03,180606.07,16684.54,16684.54,0.0,
1782,,,2011,Consolidado,Estado,Fonte de Recurso,04960000 - Doações de Pessoas ou Instituições Privadas Nacionais,0.0,329844.62,199803.26,199803.26,199803.26,4320.0,
1783,,,2011,Consolidado,Estado,Fonte de Recurso,04970000 - Programa Social de Desenvolvimento Humano,0.0,8191015.3,4126243.29,4091188.29,3927188.29,59245.46,
1784,,,2011,Consolidado,Estado,Fonte de Recurso,Total:,9978916000.0,11428403140.63,10616815145.76,9973952477.14,9842847648.41,314830183.26,
1785,,,2010,Consolidado,Estado,Fonte de Recurso,,,,,,,,
1786,Principal  BGE  LDO  LOA  LRF  Municípios  Recolhimento de ISS  Repasse aos Municípios  Repartição das Receitas TributáriasTransferências da União x Rateio aos Municípios  FUNDEB  Receitas  Despesas  Convênios e Transferências  Convênios de Entrada  Execução  Convênios de Saída/ Transf. Fundo a Fundo  Execução  Licitações e Contratos  Consultas  Credores Ativos  Relação de Pagamentos  Execução Orçamentária  Destaque Orçamentário  Salários dos Servidores  Relação de Pagamentos de Diárias  Links  Portal da Transparência do Amazonas  Acesso à Informação  Outras informações  O que é o Portal?  Como utilizar  Origem dos Dados  Manual do Usuário  Glossário  Fale Conosco  Cronograma NBCASP  Histórico de Atualizações  Data: 29/03/2019,Principal  BGE  LDO  LOA  LRF  Municípios  Recolhimento de ISS  Repasse aos Municípios  Repartição das Receitas TributáriasTransferências da União x Rateio aos Municípios  FUNDEB  Receitas  Despesas  Convênios e Transferências  Convênios de Entrada  Execução  Convênios de Saída/ Transf. Fundo a Fundo  Execução  Licitações e Contratos  Consultas  Credores Ativos  Relação de Pagamentos  Execução Orçamentária  Destaque Orçamentário  Salários dos Servidores  Relação de Pagamentos de Diárias  Links  Portal da Transparência do Amazonas  Acesso à Informação  Outras informações  O que é o Portal?  Como utilizar  Origem dos Dados  Manual do Usuário  Glossário  Fale Conosco  Cronograma NBCASP  Histórico de Atualizações  Data: 29/03/2019,2010,Consolidado,Estado,Fonte de Recurso,,,,,,,,
1787,Principal  BGE  LDO  LOA  LRF  Municípios  Recolhimento de ISS  Repasse aos Municípios  Repartição das Receitas TributáriasTransferências da União x Rateio aos Municípios  FUNDEB  Receitas  Despesas  Convênios e Transferências  Convênios de Entrada  Execução  Convênios de Saída/ Transf. Fundo a Fundo  Execução  Licitações e Contratos  Consultas  Credores Ativos  Relação de Pagamentos  Execução Orçamentária  Destaque Orçamentário  Salários dos Servidores  Relação de Pagamentos de Diárias  Links  Portal da Transparência do Amazonas  Acesso à Informação  Outras informações  O que é o Portal?  Como utilizar  Origem dos Dados  Manual do Usuário  Glossário  Fale Conosco  Cronograma NBCASP  Histórico de Atualizações,Data: 29/03/2019,2010,Consolidado,Estado,Fonte de Recurso,,,,,,,,
