,0,1,ano,periodo,grupo,consulta,Função,Dotação Inicial,Autorizado,Empenhado,Liquidado,Pago,Pago Exercício Anterior,A Pagar Exercício Anterior
810,,,2011,Consolidado,Estado,Função,"Ano  2011  DOWNLOAD  Lista de Funções  Função Dotação Inicial Autorizado Empenhado Liquidado Pago Pago Exercício Anterior  Total:  9,978,916,000.00 11,428,403,140.63 10,616,815,145.76 9,973,952,477.14 9,842,847,648.41 314,830,183.26 01-Legislativa  334,089,000.00 315,532,089.16 313,456,059.26 298,816,954.80 296,612,384.80 3,915,432.28  02-Judiciária  358,865,000.00 385,428,244.27 374,976,227.16 371,394,895.94 371,367,965.16 1,352,120.30  03-Essencial à Justica  184,449,000.00 206,716,603.46 201,825,594.78 199,469,950.60 190,026,752.63 1,054,120.57  04-Administração  627,375,863.00 589,133,514.67 581,425,396.30 567,874,295.01 557,743,573.34 12,001,771.58  06-Segurança Pública  642,138,000.00 830,578,102.98 808,742,737.14 756,788,633.32 732,008,587.78 13,531,645.30  08-Assistência Social  95,374,000.00 124,759,010.32 113,287,023.32 105,667,465.25 105,127,707.71 4,796,903.12  09-Previdência Social  411,000,000.00 584,110,725.55 579,986,484.62 579,986,484.62 579,986,484.62 2,678,893.49  10-Saúde  1,643,532,000.00 1,946,404,951.03 1,847,750,804.85 1,738,522,466.03 1,722,611,966.67 76,115,853.78  11-Trabalho  10,316,000.00 13,220,500.66 12,829,602.75 12,349,840.61 12,286,154.02 203,079.09  12-Educação  1,486,100,000.00 1,679,862,523.40 1,618,033,433.65 1,384,944,951.48 1,360,361,656.56 93,800,380.45  13-Cultura  81,063,000.00 134,924,944.28 127,685,560.38 125,427,871.04 124,440,160.95 1,522,751.73  14-Direitos da Cidadania  143,814,000.00 202,592,081.70 183,980,057.55 167,305,835.48 163,762,924.39 10,985,521.17  15-Urbanismo  200,021,111.00 616,003,442.71 542,896,768.21 502,842,714.05 481,461,213.48 47,562,976.94  16-Habitação  148,003,000.00 179,937,193.11 118,501,625.91 118,285,950.53 118,285,950.53 202,932.34  17-Saneamento  55,403,642.00 184,812,770.79 179,449,704.96 151,128,786.88 150,873,544.00 11,652,910.58  18-Gestão Ambiental  42,238,000.00 67,260,358.88 46,886,098.41 43,653,477.24 43,055,117.05 2,805,279.72  19-Ciência e Tecnologia  88,404,000.00 81,048,198.61 52,807,530.28 52,052,368.16 48,709,494.63 4,530,436.19  20-Agricultura  68,861,000.00 119,918,254.59 105,421,673.70 96,805,804.87 89,856,617.01 11,307,341.41  21-Organização Agrária  14,531,000.00 17,976,926.25 15,063,143.28 14,996,458.05 14,698,509.17 1,269,117.51  22-Indústria  500.00 0.00 0.00 0.00 0.00 0.00  23-Comércio e Serviços  28,372,000.00 33,424,153.36 29,273,778.01 29,003,527.64 28,601,571.48 710,677.69  24-Comunicações  55,480,000.00 69,115,692.65 53,167,896.84 50,112,665.93 47,572,021.91 3,770,528.37  25-Energia  167,000.00 10,000.00 0.00 0.00 0.00 0.00  26-Transporte  437,048,384.00 520,317,947.46 271,986,980.10 222,394,396.08 220,124,656.38 5,861,056.53  27-Desporto e Lazer  168,431,000.00 246,969,953.45 187,882,915.72 134,628,634.95 133,895,374.88 2,011,834.43  28-Encargos Especiais  2,185,514,500.00 2,262,796,472.03 2,249,498,048.58 2,249,498,048.58 2,249,377,259.26 1,186,618.69  99-Reserva de Contingência  468,325,000.00 15,548,485.26 0.00 0.00 0.00 0.00",,,,,,,
811,,,2011,Consolidado,Estado,Função,Função,Dotação Inicial,Autorizado,Empenhado,Liquidado,Pago,Pago Exercício Anterior,
812,,,2011,Consolidado,Estado,Função,Total:,9978916000.00,11428403140.63,10616815145.76,9973952477.14,9842847648.41,314830183.26,
813,,,2011,Consolidado,Estado,Função,01-Legislativa,334089000.00,315532089.16,313456059.26,298816954.80,296612384.80,3915432.28,
814,,,2011,Consolidado,Estado,Função,02-Judiciária,358865000.00,385428244.27,374976227.16,371394895.94,371367965.16,1352120.30,
815,,,2011,Consolidado,Estado,Função,03-Essencial à Justica,184449000.00,206716603.46,201825594.78,199469950.60,190026752.63,1054120.57,
816,,,2011,Consolidado,Estado,Função,04-Administração,627375863.00,589133514.67,581425396.30,567874295.01,557743573.34,12001771.58,
817,,,2011,Consolidado,Estado,Função,06-Segurança Pública,642138000.00,830578102.98,808742737.14,756788633.32,732008587.78,13531645.30,
818,,,2011,Consolidado,Estado,Função,08-Assistência Social,95374000.00,124759010.32,113287023.32,105667465.25,105127707.71,4796903.12,
819,,,2011,Consolidado,Estado,Função,09-Previdência Social,411000000.00,584110725.55,579986484.62,579986484.62,579986484.62,2678893.49,
820,,,2011,Consolidado,Estado,Função,10-Saúde,1643532000.00,1946404951.03,1847750804.85,1738522466.03,1722611966.67,76115853.78,
821,,,2011,Consolidado,Estado,Função,11-Trabalho,10316000.00,13220500.66,12829602.75,12349840.61,12286154.02,203079.09,
822,,,2011,Consolidado,Estado,Função,12-Educação,1486100000.00,1679862523.40,1618033433.65,1384944951.48,1360361656.56,93800380.45,
823,,,2011,Consolidado,Estado,Função,13-Cultura,81063000.00,134924944.28,127685560.38,125427871.04,124440160.95,1522751.73,
824,,,2011,Consolidado,Estado,Função,14-Direitos da Cidadania,143814000.00,202592081.70,183980057.55,167305835.48,163762924.39,10985521.17,
825,,,2011,Consolidado,Estado,Função,15-Urbanismo,200021111.00,616003442.71,542896768.21,502842714.05,481461213.48,47562976.94,
826,,,2011,Consolidado,Estado,Função,16-Habitação,148003000.00,179937193.11,118501625.91,118285950.53,118285950.53,202932.34,
827,,,2011,Consolidado,Estado,Função,17-Saneamento,55403642.00,184812770.79,179449704.96,151128786.88,150873544.00,11652910.58,
828,,,2011,Consolidado,Estado,Função,18-Gestão Ambiental,42238000.00,67260358.88,46886098.41,43653477.24,43055117.05,2805279.72,
829,,,2011,Consolidado,Estado,Função,19-Ciência e Tecnologia,88404000.00,81048198.61,52807530.28,52052368.16,48709494.63,4530436.19,
830,,,2011,Consolidado,Estado,Função,20-Agricultura,68861000.00,119918254.59,105421673.70,96805804.87,89856617.01,11307341.41,
831,,,2011,Consolidado,Estado,Função,21-Organização Agrária,14531000.00,17976926.25,15063143.28,14996458.05,14698509.17,1269117.51,
832,,,2011,Consolidado,Estado,Função,22-Indústria,500.00,0.00,0.00,0.00,0.00,0.00,
833,,,2011,Consolidado,Estado,Função,23-Comércio e Serviços,28372000.00,33424153.36,29273778.01,29003527.64,28601571.48,710677.69,
834,,,2011,Consolidado,Estado,Função,24-Comunicações,55480000.00,69115692.65,53167896.84,50112665.93,47572021.91,3770528.37,
835,,,2011,Consolidado,Estado,Função,25-Energia,167000.00,10000.00,0.00,0.00,0.00,0.00,
836,,,2011,Consolidado,Estado,Função,26-Transporte,437048384.00,520317947.46,271986980.10,222394396.08,220124656.38,5861056.53,
837,,,2011,Consolidado,Estado,Função,27-Desporto e Lazer,168431000.00,246969953.45,187882915.72,134628634.95,133895374.88,2011834.43,
838,,,2011,Consolidado,Estado,Função,28-Encargos Especiais,2185514500.00,2262796472.03,2249498048.58,2249498048.58,2249377259.26,1186618.69,
839,,,2011,Consolidado,Estado,Função,99-Reserva de Contingência,468325000.00,15548485.26,0.00,0.00,0.00,0.00,
840,,,2011,Consolidado,Estado,Função,,,,,,,,
841,,,2011,Consolidado,Estado,Função,Total:,9978916000.00,11428403140.63,10616815145.76,9973952477.14,9842847648.41,314830183.26,
842,,,2011,Consolidado,Estado,Função,01-Legislativa,334089000.0,315532089.16,313456059.26,298816954.8,296612384.8,3915432.28,
843,,,2011,Consolidado,Estado,Função,02-Judiciária,358865000.0,385428244.27,374976227.16,371394895.94,371367965.16,1352120.3,
844,,,2011,Consolidado,Estado,Função,03-Essencial à Justica,184449000.0,206716603.46,201825594.78,199469950.6,190026752.63,1054120.57,
845,,,2011,Consolidado,Estado,Função,04-Administração,627375863.0,589133514.67,581425396.3,567874295.01,557743573.34,12001771.58,
846,,,2011,Consolidado,Estado,Função,06-Segurança Pública,642138000.0,830578102.98,808742737.14,756788633.32,732008587.78,13531645.3,
847,,,2011,Consolidado,Estado,Função,08-Assistência Social,95374000.0,124759010.32,113287023.32,105667465.25,105127707.71,4796903.12,
848,,,2011,Consolidado,Estado,Função,09-Previdência Social,411000000.0,584110725.55,579986484.62,579986484.62,579986484.62,2678893.49,
849,,,2011,Consolidado,Estado,Função,10-Saúde,1643532000.0,1946404951.03,1847750804.85,1738522466.03,1722611966.67,76115853.78,
850,,,2011,Consolidado,Estado,Função,11-Trabalho,10316000.0,13220500.66,12829602.75,12349840.61,12286154.02,203079.09,
851,,,2011,Consolidado,Estado,Função,12-Educação,1486100000.0,1679862523.4,1618033433.65,1384944951.48,1360361656.56,93800380.45,
852,,,2011,Consolidado,Estado,Função,13-Cultura,81063000.0,134924944.28,127685560.38,125427871.04,124440160.95,1522751.73,
853,,,2011,Consolidado,Estado,Função,14-Direitos da Cidadania,143814000.0,202592081.7,183980057.55,167305835.48,163762924.39,10985521.17,
854,,,2011,Consolidado,Estado,Função,15-Urbanismo,200021111.0,616003442.71,542896768.21,502842714.05,481461213.48,47562976.94,
855,,,2011,Consolidado,Estado,Função,16-Habitação,148003000.0,179937193.11,118501625.91,118285950.53,118285950.53,202932.34,
856,,,2011,Consolidado,Estado,Função,17-Saneamento,55403642.0,184812770.79,179449704.96,151128786.88,150873544.0,11652910.58,
857,,,2011,Consolidado,Estado,Função,18-Gestão Ambiental,42238000.0,67260358.88,46886098.41,43653477.24,43055117.05,2805279.72,
858,,,2011,Consolidado,Estado,Função,19-Ciência e Tecnologia,88404000.0,81048198.61,52807530.28,52052368.16,48709494.63,4530436.19,
859,,,2011,Consolidado,Estado,Função,20-Agricultura,68861000.0,119918254.59,105421673.7,96805804.87,89856617.01,11307341.41,
860,,,2011,Consolidado,Estado,Função,21-Organização Agrária,14531000.0,17976926.25,15063143.28,14996458.05,14698509.17,1269117.51,
861,,,2011,Consolidado,Estado,Função,22-Indústria,500.0,0.0,0.0,0.0,0.0,0.0,
862,,,2011,Consolidado,Estado,Função,23-Comércio e Serviços,28372000.0,33424153.36,29273778.01,29003527.64,28601571.48,710677.69,
863,,,2011,Consolidado,Estado,Função,24-Comunicações,55480000.0,69115692.65,53167896.84,50112665.93,47572021.91,3770528.37,
864,,,2011,Consolidado,Estado,Função,25-Energia,167000.0,10000.0,0.0,0.0,0.0,0.0,
865,,,2011,Consolidado,Estado,Função,26-Transporte,437048384.0,520317947.46,271986980.1,222394396.08,220124656.38,5861056.53,
866,,,2011,Consolidado,Estado,Função,27-Desporto e Lazer,168431000.0,246969953.45,187882915.72,134628634.95,133895374.88,2011834.43,
867,,,2011,Consolidado,Estado,Função,28-Encargos Especiais,2185514500.0,2262796472.03,2249498048.58,2249498048.58,2249377259.26,1186618.69,
868,,,2011,Consolidado,Estado,Função,99-Reserva de Contingência,468325000.0,15548485.26,0.0,0.0,0.0,0.0,
869,,,2011,Consolidado,Estado,Função,Total:,9978916000.0,11428403140.63,10616815145.76,9973952477.14,9842847648.41,314830183.26,
870,,,2010,Consolidado,Estado,Função,,,,,,,,
871,Principal  BGE  LDO  LOA  LRF  Municípios  Recolhimento de ISS  Repasse aos Municípios  Repartição das Receitas TributáriasTransferências da União x Rateio aos Municípios  FUNDEB  Receitas  Despesas  Convênios e Transferências  Convênios de Entrada  Execução  Convênios de Saída/ Transf. Fundo a Fundo  Execução  Licitações e Contratos  Consultas  Credores Ativos  Relação de Pagamentos  Execução Orçamentária  Destaque Orçamentário  Salários dos Servidores  Relação de Pagamentos de Diárias  Links  Portal da Transparência do Amazonas  Acesso à Informação  Outras informações  O que é o Portal?  Como utilizar  Origem dos Dados  Manual do Usuário  Glossário  Fale Conosco  Cronograma NBCASP  Histórico de Atualizações  Data: 29/03/2019,Principal  BGE  LDO  LOA  LRF  Municípios  Recolhimento de ISS  Repasse aos Municípios  Repartição das Receitas TributáriasTransferências da União x Rateio aos Municípios  FUNDEB  Receitas  Despesas  Convênios e Transferências  Convênios de Entrada  Execução  Convênios de Saída/ Transf. Fundo a Fundo  Execução  Licitações e Contratos  Consultas  Credores Ativos  Relação de Pagamentos  Execução Orçamentária  Destaque Orçamentário  Salários dos Servidores  Relação de Pagamentos de Diárias  Links  Portal da Transparência do Amazonas  Acesso à Informação  Outras informações  O que é o Portal?  Como utilizar  Origem dos Dados  Manual do Usuário  Glossário  Fale Conosco  Cronograma NBCASP  Histórico de Atualizações  Data: 29/03/2019,2010,Consolidado,Estado,Função,,,,,,,,
872,Principal  BGE  LDO  LOA  LRF  Municípios  Recolhimento de ISS  Repasse aos Municípios  Repartição das Receitas TributáriasTransferências da União x Rateio aos Municípios  FUNDEB  Receitas  Despesas  Convênios e Transferências  Convênios de Entrada  Execução  Convênios de Saída/ Transf. Fundo a Fundo  Execução  Licitações e Contratos  Consultas  Credores Ativos  Relação de Pagamentos  Execução Orçamentária  Destaque Orçamentário  Salários dos Servidores  Relação de Pagamentos de Diárias  Links  Portal da Transparência do Amazonas  Acesso à Informação  Outras informações  O que é o Portal?  Como utilizar  Origem dos Dados  Manual do Usuário  Glossário  Fale Conosco  Cronograma NBCASP  Histórico de Atualizações,Data: 29/03/2019,2010,Consolidado,Estado,Função,,,,,,,,
873,Principal  BGE  LDO  LOA  LRF  Municípios  Recolhimento de ISS  Repasse aos Municípios  Repartição das Receitas TributáriasTransferências da União x Rateio aos Municípios  FUNDEB  Receitas  Despesas  Convênios e Transferências  Convênios de Entrada  Execução  Convênios de Saída/ Transf. Fundo a Fundo  Execução  Licitações e Contratos  Consultas  Credores Ativos  Relação de Pagamentos  Execução Orçamentária  Destaque Orçamentário  Salários dos Servidores  Relação de Pagamentos de Diárias  Links  Portal da Transparência do Amazonas  Acesso à Informação  Outras informações  O que é o Portal?  Como utilizar  Origem dos Dados  Manual do Usuário  Glossário  Fale Conosco  Cronograma NBCASP  Histórico de Atualizações,Data: 29/03/2019,2010,Consolidado,Estado,Função,,,,,,,,
874,,,2010,Consolidado,Estado,Função,,,,,,,,
875,,,2010,Consolidado,Estado,Função,"function setup() { }  function imprimirRelatorio(tipoDownload) {  var ano = document.getElementById('anoexercicio').value;  var mes = document.getElementById('mes').value;  var mesFinal = document.getElementById('mesFinal').value;  document.execDespAnoEstadoFuncaoForm.action= ""execDespAnoEstadoFuncao.do?method=Consultar&anoexercicio=""+ano+""&mes=""+mes+""&mesFinal=""+mesFinal+""&tipoDownload=""+tipoDownload;  document.execDespAnoEstadoFuncaoForm.submit(); 	}  function showAno() {  var ano = document.getElementById(""anoexercicio"").value;  var grupo = document.getElementById(""grupo"").value;  var consulta = document.getElementById(""consulta"").value;  var mes = document.getElementById(""mes"").value;  var mesFinal = document.getElementById(""mesFinal"").value;  document.execDespAnoEstadoFuncaoForm.action=""execDespAno.do?method=Pesquisar&anoexercicio=""+ano+""&grupo=""+grupo+""&consulta=""+consulta+""&mes=""+mes+""&mesFinal=""+mesFinal;  document.execDespAnoEstadoFuncaoForm.submit(); } Despesas::Estado::Função  Ano  2010  DOWNLOAD  Lista de Funções  Função Dotação Inicial Autorizado Empenhado Liquidado Pago Pago Exercício Anterior  Total:  8,297,166,000.00 10,506,671,248.34 9,750,686,645.77 9,470,361,182.92 9,335,567,429.24 592,798,457.84 01-Legislativa  230,161,000.00 284,178,494.38 281,326,019.78 275,430,858.83 274,827,229.19 3,318,004.72  02-Judiciária  263,483,000.00 329,414,507.40 304,347,278.00 302,845,277.12 298,721,539.60 1,251,688.12  03-Essencial à Justica  135,705,000.00 151,363,226.78 148,967,887.85 147,655,199.48 138,820,179.59 2,938,051.71  04-Administração  634,332,166.00 537,092,399.65 505,694,812.43 498,236,817.52 493,087,427.81 44,311,801.25  06-Segurança Pública  607,131,000.00 731,806,842.22 697,917,979.80 692,871,007.13 686,169,596.90 22,702,675.33  08-Assistência Social  89,092,000.00 135,158,971.03 114,890,253.97 114,299,267.47 109,878,019.75 10,989,919.59  09-Previdência Social  297,524,800.00 366,886,963.41 366,303,535.49 366,303,535.49 363,624,642.00 0.00  10-Saúde  1,490,378,000.00 1,770,127,194.93 1,713,110,557.87 1,642,372,165.20 1,612,085,820.31 123,087,706.50  11-Trabalho  8,811,000.00 13,021,425.23 10,920,636.38 10,819,375.60 10,530,794.37 483,713.15  12-Educação  1,171,444,000.00 1,545,381,061.67 1,482,759,006.29 1,376,119,789.88 1,367,916,668.82 118,108,231.19  13-Cultura  72,663,000.00 120,150,854.73 117,206,960.94 117,206,960.94 116,162,449.53 2,081,771.91  14-Direitos da Cidadania  124,769,000.00 170,941,748.67 159,065,574.26 137,294,256.39 127,691,756.85 9,930,582.73  15-Urbanismo  436,832,875.00 814,866,657.68 780,776,962.65 762,754,959.11 730,336,367.30 121,996,718.48  16-Habitação  117,323,000.00 174,295,304.35 117,609,481.71 117,337,735.30 117,337,735.30 6,463,054.66  17-Saneamento  171,532,018.00 372,164,285.84 339,573,023.74 323,945,396.48 323,570,685.20 66,178,017.49  18-Gestão Ambiental  32,127,640.00 66,483,263.28 48,730,744.29 45,028,188.33 44,373,147.16 1,616,656.64  19-Ciência e Tecnologia  72,103,000.00 72,243,045.49 47,907,514.99 44,395,628.96 41,989,402.91 5,898,581.46  20-Agricultura  74,598,000.00 135,568,774.86 125,814,259.22 120,025,285.47 111,946,610.15 11,041,688.86  21-Organização Agrária  14,925,030.00 37,676,844.92 36,640,651.81 36,506,294.31 35,371,305.31 1,891,154.25  22-Indústria  1,000.00 0.00 0.00 0.00 0.00 0.00  23-Comércio e Serviços  21,844,000.00 32,495,004.19 28,834,398.02 28,765,469.81 28,317,434.63 1,158,932.14  24-Comunicações  49,016,000.00 62,703,101.96 61,856,114.28 61,803,705.18 59,141,991.35 635,511.29  25-Energia  161,193.00 632,410.00 622,410.00 622,410.00 622,410.00 962,806.13  26-Transporte  106,542,278.00 249,444,473.31 165,478,716.47 155,605,882.30 153,960,722.59 30,019,982.85  27-Desporto e Lazer  151,874,799.00 196,550,713.30 61,109,777.18 58,893,628.27 57,048,022.96 1,552,071.57  28-Encargos Especiais  1,735,881,201.00 2,127,966,389.66 2,033,222,088.35 2,033,222,088.35 2,032,035,469.66 4,179,135.82  99-Reserva de Contingência  186,910,000.00 8,057,289.40 0.00 0.00 0.00 0.00",,,,,,,
876,,,2010,Consolidado,Estado,Função,Despesas::Estado::Função,,,,,,,
877,,,2010,Consolidado,Estado,Função,"Ano  2010  DOWNLOAD  Lista de Funções  Função Dotação Inicial Autorizado Empenhado Liquidado Pago Pago Exercício Anterior  Total:  8,297,166,000.00 10,506,671,248.34 9,750,686,645.77 9,470,361,182.92 9,335,567,429.24 592,798,457.84 01-Legislativa  230,161,000.00 284,178,494.38 281,326,019.78 275,430,858.83 274,827,229.19 3,318,004.72  02-Judiciária  263,483,000.00 329,414,507.40 304,347,278.00 302,845,277.12 298,721,539.60 1,251,688.12  03-Essencial à Justica  135,705,000.00 151,363,226.78 148,967,887.85 147,655,199.48 138,820,179.59 2,938,051.71  04-Administração  634,332,166.00 537,092,399.65 505,694,812.43 498,236,817.52 493,087,427.81 44,311,801.25  06-Segurança Pública  607,131,000.00 731,806,842.22 697,917,979.80 692,871,007.13 686,169,596.90 22,702,675.33  08-Assistência Social  89,092,000.00 135,158,971.03 114,890,253.97 114,299,267.47 109,878,019.75 10,989,919.59  09-Previdência Social  297,524,800.00 366,886,963.41 366,303,535.49 366,303,535.49 363,624,642.00 0.00  10-Saúde  1,490,378,000.00 1,770,127,194.93 1,713,110,557.87 1,642,372,165.20 1,612,085,820.31 123,087,706.50  11-Trabalho  8,811,000.00 13,021,425.23 10,920,636.38 10,819,375.60 10,530,794.37 483,713.15  12-Educação  1,171,444,000.00 1,545,381,061.67 1,482,759,006.29 1,376,119,789.88 1,367,916,668.82 118,108,231.19  13-Cultura  72,663,000.00 120,150,854.73 117,206,960.94 117,206,960.94 116,162,449.53 2,081,771.91  14-Direitos da Cidadania  124,769,000.00 170,941,748.67 159,065,574.26 137,294,256.39 127,691,756.85 9,930,582.73  15-Urbanismo  436,832,875.00 814,866,657.68 780,776,962.65 762,754,959.11 730,336,367.30 121,996,718.48  16-Habitação  117,323,000.00 174,295,304.35 117,609,481.71 117,337,735.30 117,337,735.30 6,463,054.66  17-Saneamento  171,532,018.00 372,164,285.84 339,573,023.74 323,945,396.48 323,570,685.20 66,178,017.49  18-Gestão Ambiental  32,127,640.00 66,483,263.28 48,730,744.29 45,028,188.33 44,373,147.16 1,616,656.64  19-Ciência e Tecnologia  72,103,000.00 72,243,045.49 47,907,514.99 44,395,628.96 41,989,402.91 5,898,581.46  20-Agricultura  74,598,000.00 135,568,774.86 125,814,259.22 120,025,285.47 111,946,610.15 11,041,688.86  21-Organização Agrária  14,925,030.00 37,676,844.92 36,640,651.81 36,506,294.31 35,371,305.31 1,891,154.25  22-Indústria  1,000.00 0.00 0.00 0.00 0.00 0.00  23-Comércio e Serviços  21,844,000.00 32,495,004.19 28,834,398.02 28,765,469.81 28,317,434.63 1,158,932.14  24-Comunicações  49,016,000.00 62,703,101.96 61,856,114.28 61,803,705.18 59,141,991.35 635,511.29  25-Energia  161,193.00 632,410.00 622,410.00 622,410.00 622,410.00 962,806.13  26-Transporte  106,542,278.00 249,444,473.31 165,478,716.47 155,605,882.30 153,960,722.59 30,019,982.85  27-Desporto e Lazer  151,874,799.00 196,550,713.30 61,109,777.18 58,893,628.27 57,048,022.96 1,552,071.57  28-Encargos Especiais  1,735,881,201.00 2,127,966,389.66 2,033,222,088.35 2,033,222,088.35 2,032,035,469.66 4,179,135.82  99-Reserva de Contingência  186,910,000.00 8,057,289.40 0.00 0.00 0.00 0.00",,,,,,,
